processed_m4251_ME11_2600_test40_SRCoff_170709_021830_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
26133	542	2216	12578	4281	4904	3603	0	64	95	80	224	12354	8353	26357	4225	66	4204	21	4013	4138	191	66	11	136	16	4204	202	4204	2269	639	1630	3565	639	81031	27759	27559	169332	2532	198	1724163	0	0	0	0	0
223	3	0	6	0	2	3	0	1	0	0	1	5	4	14	2	0	2	0	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	81037	27761	27561	169555	2532	198	1872211	0	0	0	0	0
26480	590	2245	12778	4335	5039	3626	0	62	96	76	223	12554	8362	26905	4416	82	4389	27	4150	4307	239	82	18	175	20	4389	257	4389	2300	685	1615	3704	685	93815	32177	31950	196036	736	883	1926584	0	0	0	0	0
239	2	0	11	3	4	1	0	1	1	1	3	8	7	25	4	0	2	2	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	93826	32181	31952	196275	736	883	2074634	0	0	0	0	0
24861	518	2153	11911	4105	4658	3363	0	45	73	80	191	11719	7766	25068	4145	59	4121	24	3927	4062	194	59	14	149	8	4121	208	4121	2214	636	1578	3485	636	105737	36326	36073	221136	2950	1519	2129007	0	0	0	0	0
225	0	0	12	1	4	6	0	0	1	0	1	11	7	26	5	0	3	2	3	3	0	0	0	0	0	3	0	3	0	0	0	3	0	105749	36331	36076	221361	2950	1519	2277057	0	0	0	0	0
25475	562	2270	12384	4230	4786	3570	0	59	93	83	229	12154	8093	26044	4291	81	4266	25	4022	4185	244	81	23	186	14	4266	267	4266	2332	674	1658	3592	674	118133	40622	40342	246836	1186	2193	2331430	0	0	0	0	0
205	2	0	3	0	0	2	0	1	0	0	1	2	2	7	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	118136	40623	40343	247042	1186	2193	2479480	0	0	0	0	0
25298	574	2153	12379	4289	4763	3491	0	49	83	86	210	12169	8148	25977	4231	70	4201	30	3974	4131	227	70	16	173	9	4201	243	4201	2213	640	1573	3561	640	130515	44854	44544	272340	3399	2833	2533853	0	0	0	0	0
225	4	0	9	2	5	1	0	2	0	1	3	6	6	20	3	0	1	2	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	130524	44857	44545	272565	3399	2833	2681903	0	0	0	0	0
25825	581	2222	12508	4283	4741	3699	0	47	85	75	200	12305	8190	26277	4318	64	4284	34	4051	4220	233	64	23	192	17	4284	256	4284	2284	688	1596	3596	688	143032	49175	48829	298391	1587	3521	2736276	0	0	0	0	0
205	1	0	8	0	5	2	0	1	0	0	1	7	3	20	5	0	3	2	3	3	0	0	0	0	0	3	0	3	0	0	0	3	0	143040	49180	48832	298596	1587	3521	2884315	0	0	0	0	0
25785	624	2207	12569	4249	4870	3668	0	53	85	69	198	12371	8232	26339	4337	80	4306	31	4065	4226	241	80	22	183	14	4306	263	4306	2269	661	1608	3645	661	155609	53517	53138	324381	3856	86	2938687	0	0	0	0	0
237	2	0	8	2	4	2	0	0	0	1	1	7	7	16	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	155617	53518	53139	324618	3856	86	3086738	0	0	0	0	0
24747	603	2127	12116	4180	4623	3500	0	50	90	85	217	11899	8014	25337	4102	71	4071	31	3849	4000	222	71	15	166	14	4071	237	4071	2186	638	1548	3433	638	167733	57620	57210	349365	1946	724	3141111	0	0	0	0	0
210	3	0	11	5	2	2	0	1	1	0	2	9	8	21	3	0	1	2	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	167744	57623	57211	349575	1946	724	3289161	0	0	0	0	0
26299	580	2285	12876	4459	4940	3683	0	60	84	77	217	12659	8450	27044	4426	84	4395	31	4157	4311	238	84	22	176	9	4395	260	4395	2341	689	1652	3706	689	180620	62049	61606	375874	191	1413	3343545	0	0	0	0	0
202	1	0	10	1	4	4	0	0	1	0	1	9	9	19	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	180630	62050	61607	376076	191	1413	3491584	0	0	0	0	0
26647	599	2198	12960	4541	4948	3658	0	64	91	80	231	12729	8529	27263	4431	83	4403	28	4167	4320	236	83	23	176	14	4403	259	4403	2254	656	1598	3747	656	193590	66481	66010	402723	2445	2069	3545957	0	0	0	0	0
233	2	0	7	0	6	1	0	0	0	0	0	7	6	12	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	193597	66482	66011	402956	2445	2069	3693995	0	0	0	0	0
25337	593	2152	12340	4272	4702	3547	0	59	104	80	231	12107	8156	25914	4184	82	4153	31	3923	4071	230	82	19	167	15	4153	249	4153	2208	653	1555	3500	653	205937	70666	70164	428293	557	2722	3748380	0	0	0	0	0
233	0	0	9	2	4	1	0	1	1	0	2	7	7	18	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205946	70668	70164	428526	557	2722	3896418	0	0	0	0	0
26013	618	2174	12615	4394	4856	3621	0	58	71	72	196	12417	8269	26432	4346	75	4321	25	4090	4246	231	75	15	171	16	4321	246	4321	2248	640	1608	3681	640	218561	75014	74485	454539	2805	3362	3950790	0	0	0	0	0
235	3	0	8	2	3	2	0	0	0	1	1	7	7	12	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	218569	75015	74486	454774	2805	3362	4098851	0	0	0	0	0
