processed_m4250_ME11_HV0_test40_SRCoff_170709_013857_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
23295	701	1837	18848	7058	6369	5821	0	203	228	234	620	18217	483	59839	18365	471	18320	45	17720	17849	600	471	155	284	83	18320	755	18320	1839	1834	5	16486	1834	196271	190453	189902	247323	3160	3101	4234193	0	0	0	0	0
717	8	0	104	25	29	36	0	4	10	3	17	87	65	272	39	1	33	6	32	32	1	1	0	0	0	33	1	33	0	0	0	33	0	196375	190492	189935	248040	3160	3101	4638646	0	0	0	0	0
24373	695	2030	19791	7404	6691	6192	0	241	210	226	644	19131	539	62663	19252	487	19196	56	18595	18710	601	486	157	272	75	19196	758	19196	2036	2028	8	17168	2028	216166	209744	209131	272413	1100	1033	4693019	0	0	0	0	0
743	12	0	116	26	29	37	0	9	11	6	25	91	70	287	46	0	34	12	31	34	3	0	0	3	0	34	3	34	0	0	0	34	0	216282	209790	209165	273156	1100	1033	5097461	0	0	0	0	0
24268	661	1953	19710	7458	6682	6089	0	211	236	227	636	19069	522	62587	19188	464	19137	51	18567	18673	570	464	158	264	79	19137	728	19137	1959	1952	7	17185	1952	235992	228978	228302	297424	3059	2985	5151845	0	0	0	0	0
738	8	0	103	28	24	27	0	9	7	10	26	77	52	280	51	1	40	11	38	39	2	1	0	1	0	40	2	40	0	0	0	40	0	236095	229029	228342	298162	3059	2985	5556285	0	0	0	0	0
24234	716	1919	19733	7602	6591	5996	0	231	231	265	674	19044	523	62639	19210	555	19151	59	18534	18597	617	554	226	289	75	19151	843	19151	1924	1917	7	17234	1917	255829	248239	247493	322396	887	806	5610658	0	0	0	0	0
721	14	0	118	26	25	40	0	11	8	12	31	87	77	276	41	2	30	11	27	28	3	2	0	1	0	30	3	30	0	0	0	30	0	255947	248280	247523	323117	887	806	6015100	0	0	0	0	0
23406	636	1849	19115	7149	6486	5907	0	233	224	228	646	18461	492	60610	18623	447	18580	43	18030	18133	550	447	137	240	60	18580	687	18580	1849	1846	3	16734	1846	275062	266903	266103	346523	2736	2652	6069484	0	0	0	0	0
764	10	0	106	25	23	33	0	11	8	7	26	80	59	250	47	1	36	11	33	35	3	1	0	2	0	36	3	36	0	0	0	36	0	275168	266950	266139	347287	2736	2652	6473926	0	0	0	0	0
23447	652	1858	19048	7022	6464	5955	0	224	215	240	633	18396	459	60461	18589	484	18535	54	17956	18051	579	484	160	255	66	18535	739	18535	1864	1856	8	16679	1856	294216	285539	284674	370735	504	412	6528297	0	0	0	0	0
733	6	0	108	23	40	30	0	5	5	10	20	88	56	273	52	2	41	11	38	39	3	2	1	2	0	41	4	41	0	0	0	41	0	294324	285591	284715	371468	504	412	6932750	0	0	0	0	0
22799	642	1869	18639	6934	6414	5752	0	223	223	229	636	17991	516	59070	18123	478	18071	52	17508	17593	563	478	168	253	63	18071	731	18071	1874	1868	6	16203	1868	312963	303714	302786	394267	2378	2280	6987123	0	0	0	0	0
715	10	0	115	32	36	33	0	7	11	4	20	95	64	279	51	1	37	14	35	36	2	1	1	2	0	37	3	37	0	0	0	37	0	313078	303765	302823	394983	2378	2280	7391565	0	0	0	0	0
23746	685	1908	19297	7202	6583	6030	0	213	233	220	628	18659	522	61202	18775	495	18726	49	18133	18231	593	495	170	268	63	18726	763	18726	1909	1907	2	16819	1907	332375	322540	321549	418729	191	91	7445937	0	0	0	0	0
767	13	0	105	27	26	36	0	6	5	8	19	86	57	269	48	0	36	12	33	36	3	0	0	3	0	36	3	36	0	0	0	36	0	332480	322588	321585	419497	191	91	7850379	0	0	0	0	0
23763	627	1918	19206	7198	6571	5842	0	248	245	243	671	18513	482	60978	18724	449	18670	54	18136	18222	534	448	158	244	78	18670	692	18670	1922	1918	4	16752	1918	351686	341312	340255	443260	2113	2009	7904764	0	0	0	0	0
711	13	0	128	40	26	37	0	11	7	11	27	100	83	309	45	0	33	12	31	33	2	0	0	2	0	33	2	33	0	0	0	33	0	351814	341357	340288	443971	2113	2009	8309204	0	0	0	0	0
23405	628	1967	18958	7128	6416	5884	0	205	228	236	629	18320	493	60265	18465	431	18410	55	17849	17979	561	431	140	270	70	18410	701	18410	1970	1965	5	16445	1965	370772	359822	358698	467376	4083	3974	8363577	0	0	0	0	0
736	13	0	125	36	36	37	0	8	9	6	22	102	73	306	52	3	45	7	41	42	4	3	2	3	0	45	6	45	0	0	0	45	0	370898	359875	358744	468113	4083	3974	8768028	0	0	0	0	0
23646	700	1930	19137	7150	6613	5883	0	223	220	196	600	18529	518	60795	18619	491	18571	48	17950	18080	621	491	177	307	78	18571	798	18571	1933	1929	4	16642	1929	390035	378494	377315	491759	1920	1807	8822402	0	0	0	0	0
677	7	0	107	28	35	26	0	7	9	6	21	86	61	273	46	0	38	8	36	38	2	0	0	2	0	38	2	38	0	0	0	38	0	390142	378540	377353	492436	1920	1807	9226843	0	0	0	0	0
