processed_m4470_ME11_HV0_test40_SRCoff_170714_175539_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
13576	336	1333	11624	4790	4216	2996	0	53	57	66	167	11454	544	36704	11080	224	11065	15	10763	10841	302	224	75	153	48	11065	377	11065	1335	1319	16	9746	1319	68711	65205	65079	83422	3832	3738	2803762	0	0	0	0	0
844	14	0	134	38	30	43	0	6	15	6	26	108	79	308	55	1	39	16	36	38	3	1	0	2	0	39	3	39	0	0	0	39	0	68845	65260	65118	84266	3832	3738	3289172	0	0	0	0	0
12943	335	1296	11111	4626	4032	2842	0	55	56	74	181	10930	515	35185	10596	228	10580	16	10274	10352	306	228	70	148	40	10580	376	10580	1301	1273	28	9307	1273	79956	75856	75698	97209	1037	915	3343545	0	0	0	0	0
730	12	0	109	32	30	33	0	7	1	6	14	95	68	254	41	0	30	11	27	30	3	0	0	3	0	30	3	30	0	0	0	30	0	80065	75897	75728	97939	1037	915	3828954	0	0	0	0	0
13356	346	1321	11526	4759	4151	2974	0	63	48	60	163	11360	550	36397	10976	258	10959	17	10650	10701	309	258	87	138	57	10959	396	10959	1323	1309	14	9650	1309	91591	86873	86687	111295	2360	2224	3883339	0	0	0	0	0
850	7	0	118	25	41	39	0	3	6	5	14	104	75	280	43	1	33	10	30	32	3	1	0	2	0	33	3	33	0	0	0	33	0	91709	86916	86720	112145	2360	2224	4368749	0	0	0	0	0
13373	323	1353	11545	4812	4166	2941	0	65	72	64	189	11353	559	36478	10986	230	10974	12	10693	10744	281	230	85	136	40	10974	366	10974	1355	1337	18	9637	1337	103254	97902	97694	125520	3715	3561	4423134	0	0	0	0	0
839	11	0	106	30	27	31	0	7	9	8	23	83	73	227	33	0	21	12	19	21	2	0	0	2	0	21	2	21	0	0	0	21	0	103360	97935	97715	126359	3715	3561	4908533	0	0	0	0	0
13352	315	1345	11500	4738	4217	2917	0	54	65	68	183	11314	523	36262	10977	220	10966	11	10685	10746	281	220	76	137	41	10966	357	10966	1347	1329	18	9637	1329	114860	108912	108681	139711	966	794	4962916	0	0	0	0	0
849	12	0	109	27	38	27	0	8	8	6	22	87	68	247	41	0	30	11	30	30	0	0	0	0	0	30	0	30	0	0	0	30	0	114969	108953	108711	140560	966	794	5448327	0	0	0	0	0
13547	318	1345	11681	5009	4199	2888	0	45	60	74	173	11506	509	36877	11172	224	11164	8	10880	10940	284	224	91	151	42	11164	375	11164	1348	1334	14	9830	1334	126650	120125	119875	154108	2314	2128	5502700	0	0	0	0	0
862	10	0	110	31	27	41	0	3	4	7	14	96	69	250	41	3	29	12	26	26	3	3	1	1	0	29	4	29	0	0	0	29	0	126760	120166	119904	154970	2314	2128	5988111	0	0	0	0	0
13449	355	1310	11631	4807	4180	3011	0	58	83	75	200	11427	526	36725	11105	230	11087	18	10779	10858	308	229	75	154	44	11087	383	11087	1312	1295	17	9792	1295	138391	131271	130991	168419	3626	3423	6042495	0	0	0	0	0
882	12	0	107	26	22	43	0	4	6	9	17	89	72	241	35	2	28	7	24	26	4	2	1	3	0	28	5	28	0	0	0	28	0	138498	131306	131019	169301	3626	3423	6527904	0	0	0	0	0
13258	326	1267	11373	4711	4107	2911	0	63	61	58	175	11196	475	35949	10898	236	10890	8	10599	10654	291	236	87	142	52	10890	378	10890	1267	1258	9	9632	1258	149872	142205	141910	182561	797	585	6582277	0	0	0	0	0
863	9	0	110	29	29	30	0	8	11	6	24	86	78	249	32	0	25	7	25	25	0	0	0	0	0	25	0	25	0	0	0	25	0	149982	142237	141935	183424	797	585	7067688	0	0	0	0	0
13239	317	1298	11432	4677	4161	2966	0	37	57	65	151	11278	566	36049	10866	220	10856	10	10570	10636	286	220	76	142	34	10856	362	10856	1302	1279	23	9577	1279	161414	153103	152791	196663	2099	1864	7122072	0	0	0	0	0
857	11	0	110	27	36	35	0	3	7	5	14	96	71	241	39	0	33	6	30	33	3	0	0	3	0	33	3	33	0	0	0	33	0	161524	153142	152824	197520	2099	1864	7607482	0	0	0	0	0
13422	312	1261	11587	4747	4098	3057	0	60	65	75	190	11394	524	36566	11063	200	11046	17	10772	10846	274	200	63	137	42	11046	337	11046	1263	1248	15	9798	1248	173112	164206	163871	210943	3362	3112	7661855	0	0	0	0	0
886	12	0	120	28	32	38	0	7	8	12	25	94	64	289	56	1	44	12	39	43	5	1	0	4	0	44	5	44	0	0	0	44	0	173232	164262	163915	211829	3362	3112	8147265	0	0	0	0	0
13555	351	1357	11706	4817	4297	3030	0	53	54	60	159	11544	519	36955	11187	240	11176	11	10863	10936	313	240	75	148	48	11176	388	11176	1359	1345	14	9831	1345	184938	175449	175091	225385	625	361	8201650	0	0	0	0	0
792	20	0	112	28	41	25	0	9	5	7	21	91	70	256	42	1	35	7	33	35	2	0	0	2	0	35	2	35	0	0	0	35	0	185050	175491	175126	226178	625	361	8687060	0	0	0	0	0
13473	328	1309	11589	4803	4149	3018	0	59	50	61	159	11429	550	36621	11039	223	11028	11	10738	10805	290	223	87	154	45	11028	377	11028	1311	1296	15	9732	1296	196639	186530	186154	239651	1936	1657	8741432	0	0	0	0	0
828	5	0	103	30	39	26	0	3	6	5	13	90	66	228	37	0	29	8	29	29	0	0	0	0	0	29	0	29	0	0	0	29	0	196742	186567	186183	240480	1936	1657	9226844	0	0	0	0	0
13141	320	1281	11347	4737	4029	2936	0	38	62	62	155	11191	514	35867	10833	222	10827	6	10541	10605	286	222	82	146	40	10827	368	10827	1282	1267	15	9560	1267	208089	197400	197010	253621	3218	2924	9281227	0	0	0	0	0
778	8	0	113	23	28	38	0	10	8	9	26	87	76	248	37	0	27	10	27	27	0	0	0	0	0	27	0	27	0	0	0	27	0	208202	197437	197037	254400	3218	2924	9766638	0	0	0	0	0
13375	316	1308	11500	4643	4131	3005	0	57	78	69	197	11302	549	36265	10951	211	10938	13	10661	10727	277	211	77	143	34	10938	354	10938	1309	1294	15	9644	1294	219702	208388	207975	267775	431	122	9821011	0	0	0	0	0
815	12	0	130	38	30	43	0	9	9	6	23	107	74	307	56	0	46	10	42	46	4	0	0	4	0	46	4	46	0	0	0	46	0	219832	208444	208021	268590	431	122	10306421	0	0	0	0	0
13407	331	1334	11479	4688	4178	2992	0	66	61	52	172	11305	527	36292	10952	221	10941	11	10657	10720	284	221	76	139	32	10941	360	10941	1335	1318	17	9623	1318	231311	219396	218962	281998	1766	1440	10360795	0	0	0	0	0
855	11	0	115	38	31	32	0	4	6	7	17	98	70	265	45	0	34	11	34	34	0	0	0	0	0	34	0	34	0	0	0	34	0	231426	219441	218996	282853	1766	1440	10846239	0	0	0	0	0
13722	357	1366	11825	4835	4265	3089	0	53	64	71	181	11641	555	37291	11270	257	11254	16	10943	10998	311	256	82	137	44	11254	393	11254	1370	1349	21	9905	1349	243251	230711	230250	296576	3136	2789	10900588	0	0	0	0	0
803	8	0	130	26	42	42	0	7	6	10	23	107	80	301	50	0	38	12	38	38	0	0	0	0	0	38	0	38	0	0	0	38	0	243381	230761	230288	297379	3136	2789	11385999	0	0	0	0	0
13572	337	1304	11669	4817	4227	2978	0	55	70	63	176	11491	537	36809	11132	248	11121	11	10821	10873	300	248	85	137	41	11121	385	11121	1307	1286	21	9835	1286	255050	241893	241409	310951	347	4075	11440382	0	0	0	0	0
889	8	0	119	31	38	30	0	9	8	8	25	94	68	278	51	1	41	10	39	40	2	1	0	1	0	41	2	41	0	0	0	41	0	255170	241945	241450	311840	347	4075	11925792	0	0	0	0	0
12433	304	1241	10743	4567	3792	2725	0	53	65	62	174	10566	465	33997	10278	205	10273	5	10006	10068	267	205	64	126	40	10273	331	10273	1244	1231	13	9042	1231	265913	252223	251723	324273	1591	1210	11980166	0	0	0	0	0
836	10	0	110	32	30	35	0	6	7	6	19	91	68	249	42	0	26	16	23	26	3	0	0	3	0	26	3	26	0	0	0	26	0	266023	252265	251749	325110	1591	1210	12465576	0	0	0	0	0
13239	389	1321	11471	4726	4163	2962	0	49	64	75	180	11290	546	36137	10925	243	10919	6	10578	10676	341	243	70	168	42	10919	411	10919	1325	1306	19	9613	1306	277494	263190	262668	338350	2916	2516	12519959	0	0	0	0	0
792	10	0	112	32	35	29	0	7	8	4	19	93	66	263	46	1	33	13	32	32	1	1	0	0	0	33	1	33	0	0	0	33	0	277606	263236	262701	339142	2916	2516	13005370	0	0	0	0	0
13540	368	1308	11657	4923	4138	2958	0	59	67	72	188	11465	513	36754	11144	253	11138	6	10803	10885	335	253	76	158	41	11138	411	11138	1311	1295	16	9843	1295	289263	274380	273839	352682	131	3811	13059743	0	0	0	0	0
848	11	0	107	33	23	41	0	2	6	5	13	94	65	238	42	0	36	6	34	36	2	0	0	2	0	36	2	36	0	0	0	36	0	289370	274422	273875	353530	131	3811	13545154	0	0	0	0	0
13295	342	1389	11437	4750	4187	2902	0	52	62	57	170	11267	509	36120	10928	238	10917	11	10612	10679	305	238	73	140	47	10917	378	10917	1391	1378	13	9539	1378	300807	285350	284792	366825	1522	1093	13599538	0	0	0	0	0
866	16	0	116	24	36	38	0	6	6	9	21	95	74	256	42	2	36	6	33	34	3	2	0	1	0	36	3	36	0	0	0	36	0	300923	285392	284828	367691	1522	1093	14084949	0	0	0	0	0
13361	343	1316	11552	4754	4204	2971	0	56	58	58	165	11384	514	36408	11038	272	11027	11	10729	10755	298	272	101	127	64	11027	399	11027	1320	1300	20	9727	1300	312475	296430	295855	381052	2842	2393	14139320	0	0	0	0	0
867	9	0	112	30	37	28	0	6	6	8	20	92	65	264	47	3	36	11	34	33	2	3	2	1	0	36	4	36	0	0	0	36	0	312587	296477	295891	381919	2842	2393	14624731	0	0	0	0	0
13365	352	1315	11485	4810	4060	2957	0	56	77	60	182	11299	530	36408	10955	234	10947	8	10638	10713	309	234	77	152	38	10947	386	10947	1318	1295	23	9652	1295	324072	307432	306838	395284	64	3688	14679115	0	0	0	0	0
841	12	0	108	30	28	33	0	5	6	8	19	89	70	246	38	0	25	13	24	25	1	0	0	1	0	25	1	25	0	0	0	25	0	324181	307470	306863	396126	64	3688	15164526	0	0	0	0	0
13579	345	1303	11693	4889	4255	2926	0	67	55	72	185	11507	532	36977	11161	230	11151	10	10848	10921	303	230	72	145	43	11151	375	11151	1306	1284	22	9867	1284	335874	318631	318014	409705	1370	876	15218898	0	0	0	0	0
839	11	0	122	31	40	30	0	11	6	9	25	97	73	292	49	2	37	12	33	35	4	2	1	3	1	37	5	37	0	0	0	37	0	335996	318680	318051	410545	1370	876	15704308	0	0	0	0	0
13036	335	1263	11158	4580	4009	2914	0	61	62	53	169	10987	502	35232	10656	225	10644	12	10339	10420	305	224	77	158	41	10644	382	10644	1265	1245	20	9399	1245	347154	329336	328695	423583	2635	2121	15758682	0	0	0	0	0
